연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
2022,04,03,일,두산,한화,서울 잠실 야구장,맑음,17,11345
2022,04,02,토,두산,한화,서울 잠실 야구장,맑음,14.2,16271
2022,04,02,토,NC,SSG,창원NC파크,맑음,17.6,7814
2022,04,02,토,KT,삼성,수원케이티위즈파크,맑음,13.7,17057
2022,04,02,토,KIA,LG,광주-기아 챔피언스 필드,맑음,16.2,16908
2022,04,02,토,키움히어로즈,롯데,서울고척스카이돔,맑음,14.2,8257
2021,10,31,일,삼성,KT,대구 삼성 라이온즈 파크,맑음,21.6,0
2021,10,30,토,SSG,KT,인천SSG 랜더스필드,구름조금,18.9,4484
2021,10,30,토,롯데,LG,부산 사직 야구장,구름많음,20.6,5855
2021,10,30,토,NC,삼성,창원NC파크,구름많음,18,5061
2021,10,30,토,KIA,키움히어로즈,광주-기아 챔피언스 필드,구름많음,17.4,3831
2021,10,30,토,한화,두산,대전 한화생명 이글스파크,구름조금,18,3900
2021,10,29,금,NC,삼성,창원NC파크,구름많음,19.5,3309
2021,10,29,금,키움히어로즈,KT,서울고척스카이돔,구름조금,20.6,1495
2021,10,29,금,KIA,두산,광주-기아 챔피언스 필드,구름조금,21,1883
2021,10,29,금,롯데,LG,부산 사직 야구장,구름많음,20.2,2556
2021,10,28,목,KT,NC,수원케이티위즈파크,맑음,20,622
2021,10,28,목,KT,NC,수원케이티위즈파크,맑음,20,1144
2021,10,28,목,SSG,두산,인천SSG 랜더스필드,맑음,18.3,2515
2021,10,28,목,롯데,KIA,부산 사직 야구장,맑음,23.3,1462
2021,10,28,목,한화,LG,대전 한화생명 이글스파크,맑음,20.1,1543
2021,10,27,수,SSG,두산,인천SSG 랜더스필드,맑음,17.2,2039
2021,10,27,수,롯데,KIA,부산 사직 야구장,구름조금,22.3,1458
2021,10,27,수,KT,NC,수원케이티위즈파크,비,18.6,1564
2021,10,27,수,키움히어로즈,삼성,서울고척스카이돔,맑음,18.1,2569
2021,10,27,수,한화,LG,대전 한화생명 이글스파크,맑음,20.5,1125
2021,10,26,화,한화,LG,대전 한화생명 이글스파크,구름조금,19.1,1011
2021,10,26,화,NC,SSG,창원NC파크,구름조금,19.7,1091
2021,10,26,화,두산,키움히어로즈,서울 잠실 야구장,구름조금,19,2293
2021,10,25,월,LG,롯데,서울 잠실 야구장,맑음,17.6,3249
2021,10,25,월,한화,키움히어로즈,대전 한화생명 이글스파크,맑음,18.4,1014
2021,10,24,일,두산,LG,서울 잠실 야구장,맑음,18.1,3254
2021,10,24,일,두산,LG,서울 잠실 야구장,맑음,18.1,2862
2021,10,24,일,KT,키움히어로즈,수원케이티위즈파크,맑음,18.1,2145
2021,10,24,일,NC,KIA,창원NC파크,구름많음,19.7,1712
2021,10,24,일,삼성,SSG,대구 삼성 라이온즈 파크,구름많음,19.9,8576
2021,10,24,일,롯데,한화,부산 사직 야구장,구름많음,20.7,3167
2021,10,23,토,NC,KIA,창원NC파크,맑음,19.1,1579
2021,10,23,토,두산,LG,서울 잠실 야구장,맑음,18.4,3593
2021,10,23,토,롯데,한화,부산 사직 야구장,맑음,21,3051
2021,10,23,토,삼성,KT,대구 삼성 라이온즈 파크,맑음,19.3,8512
2021,10,23,토,NC,KIA,창원NC파크,맑음,19.1,1472
2021,10,22,금,SSG,두산,인천SSG 랜더스필드,맑음,16.1,1631
2021,10,22,금,롯데,한화,부산 사직 야구장,맑음,18.4,1429
2021,10,22,금,삼성,KT,대구 삼성 라이온즈 파크,맑음,18,5866
2021,10,22,금,NC,KIA,창원NC파크,맑음,18.3,1079
2021,10,21,목,KIA,한화,광주-기아 챔피언스 필드,구름조금,17.1,963
2021,10,21,목,SSG,두산,인천SSG 랜더스필드,맑음,14.1,1253
2021,10,21,목,LG,키움히어로즈,서울 잠실 야구장,구름조금,16.2,1617
2021,10,20,수,LG,키움히어로즈,서울 잠실 야구장,맑음,15.8,1606
2021,10,20,수,SSG,NC,인천SSG 랜더스필드,맑음,14.3,956
2021,10,20,수,KIA,KT,광주-기아 챔피언스 필드,구름많음,15.3,688
2021,10,19,화,KIA,SSG,광주-기아 챔피언스 필드,비,17.4,595
2021,10,19,화,NC,KT,창원NC파크,구름조금,19.6,764
2021,10,19,화,삼성,두산,대구 삼성 라이온즈 파크,구름조금,18.2,2750
2021,10,19,화,LG,키움히어로즈,서울 잠실 야구장,비,15,1624
2021,10,17,일,삼성,키움히어로즈,대구 삼성 라이온즈 파크,맑음,13.8,5668
2021,10,17,일,KT,한화,수원케이티위즈파크,맑음,11.4,0
2021,10,17,일,두산,KIA,서울 잠실 야구장,맑음,10.8,0
2021,10,17,일,롯데,SSG,부산 사직 야구장,맑음,16.7,2257
2021,10,17,일,NC,LG,창원NC파크,맑음,14.3,2282
2021,10,17,일,두산,KIA,서울 잠실 야구장,맑음,10.8,0
2021,10,17,일,롯데,SSG,부산 사직 야구장,맑음,16.7,1264
2021,10,17,일,NC,LG,창원NC파크,맑음,14.3,1175
2021,10,16,토,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,17.4,4418
2021,10,16,토,두산,KIA,서울 잠실 야구장,구름많음,18.1,0
2021,10,16,토,롯데,SSG,부산 사직 야구장,비,19.3,2336
2021,10,16,토,NC,LG,창원NC파크,비,17.6,2317
2021,10,16,토,KT,한화,수원케이티위즈파크,구름많음,18.1,0
2021,10,16,토,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,17.4,4174
2021,10,15,금,두산,NC,서울 잠실 야구장,흐림,21.4,0
2021,10,15,금,롯데,LG,부산 사직 야구장,구름조금,26.6,1850
2021,10,15,금,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,24,2745
2021,10,15,금,KT,KIA,수원케이티위즈파크,비,21.8,0
2021,10,14,목,키움히어로즈,NC,서울고척스카이돔,구름많음,23.9,0
2021,10,14,목,KIA,삼성,광주-기아 챔피언스 필드,구름조금,26.9,727
2021,10,14,목,롯데,LG,부산 사직 야구장,맑음,25.2,1663
2021,10,14,목,두산,KT,서울 잠실 야구장,구름많음,23.9,0
2021,10,13,수,두산,KT,서울 잠실 야구장,맑음,25.2,0
2021,10,13,수,롯데,LG,부산 사직 야구장,흐림,23.5,1629
2021,10,13,수,KIA,삼성,광주-기아 챔피언스 필드,흐림,24.3,862
2021,10,13,수,키움히어로즈,NC,서울고척스카이돔,맑음,25.2,0
2021,10,12,화,키움히어로즈,NC,서울고척스카이돔,구름많음,21.3,0
2021,10,12,화,KIA,삼성,광주-기아 챔피언스 필드,비,18.8,535
2021,10,12,화,SSG,LG,인천SSG 랜더스필드,구름많음,20.3,0
2021,10,12,화,두산,KT,서울 잠실 야구장,구름많음,21.3,0
2021,10,11,월,LG,KT,서울 잠실 야구장,비,17.8,0
2021,10,10,일,LG,KT,서울 잠실 야구장,비,24.3,0
2021,10,10,일,NC,두산,창원NC파크,비,30.2,2856
2021,10,10,일,한화,KIA,대전 한화생명 이글스파크,비,29.2,2333
2021,10,10,일,한화,KIA,대전 한화생명 이글스파크,비,29.2,1641
2021,10,09,토,한화,KIA,대전 한화생명 이글스파크,구름조금,28.3,2707
2021,10,09,토,SSG,롯데,인천SSG 랜더스필드,구름많음,24.5,0
2021,10,09,토,LG,KT,서울 잠실 야구장,비,24.1,0
2021,10,08,금,두산,롯데,서울 잠실 야구장,비,20,0
2021,10,08,금,KT,키움히어로즈,수원케이티위즈파크,비,21.7,0
2021,10,08,금,KIA,LG,광주-기아 챔피언스 필드,흐림,25.7,1249
2021,10,08,금,한화,SSG,대전 한화생명 이글스파크,흐림,22.4,1211
2021,10,08,금,NC,삼성,창원NC파크,흐림,26.4,1885
2021,10,07,목,두산,롯데,서울 잠실 야구장,비,21.9,0
2021,10,07,목,NC,삼성,창원NC파크,구름조금,28,1067
2021,10,07,목,KT,키움히어로즈,수원케이티위즈파크,비,23,0
2021,10,07,목,KIA,LG,광주-기아 챔피언스 필드,구름조금,26.8,820
2021,10,07,목,한화,SSG,대전 한화생명 이글스파크,비,24.8,642
2021,10,06,수,LG,SSG,서울 잠실 야구장,비,21.7,0
2021,10,06,수,LG,SSG,서울 잠실 야구장,비,21.7,0
2021,10,06,수,롯데,KIA,부산 사직 야구장,구름조금,27.1,3885
2021,10,06,수,KT,NC,수원케이티위즈파크,비,23.4,0
2021,10,06,수,키움히어로즈,삼성,서울고척스카이돔,비,21.7,0
2021,10,06,수,한화,두산,대전 한화생명 이글스파크,구름조금,28.2,1052
2021,10,05,화,LG,SSG,서울 잠실 야구장,흐림,26.5,0
2021,10,05,화,롯데,KIA,부산 사직 야구장,맑음,28,1867
2021,10,05,화,KT,NC,수원케이티위즈파크,흐림,28.1,0
2021,10,05,화,키움히어로즈,삼성,서울고척스카이돔,흐림,26.5,0
2021,10,05,화,한화,두산,대전 한화생명 이글스파크,구름조금,29.5,1033
2021,10,03,일,두산,삼성,서울 잠실 야구장,맑음,28.8,0
2021,10,03,일,SSG,KT,인천SSG 랜더스필드,구름조금,26.9,0
2021,10,03,일,롯데,NC,부산 사직 야구장,맑음,28.2,3986
2021,10,03,일,KIA,한화,광주-기아 챔피언스 필드,맑음,29.9,1810
2021,10,03,일,키움히어로즈,LG,서울고척스카이돔,맑음,28.8,0
2021,10,02,토,두산,삼성,서울 잠실 야구장,구름조금,26.6,0
2021,10,02,토,SSG,KT,인천SSG 랜더스필드,구름조금,24.6,0
2021,10,02,토,롯데,NC,부산 사직 야구장,맑음,28.3,3771
2021,10,02,토,KIA,한화,광주-기아 챔피언스 필드,맑음,29.4,1891
2021,10,02,토,키움히어로즈,LG,서울고척스카이돔,구름조금,26.6,0
2021,10,01,금,롯데,KT,부산 사직 야구장,맑음,26.8,930
2021,10,01,금,롯데,KT,부산 사직 야구장,맑음,26.8,1340
2021,10,01,금,LG,두산,서울 잠실 야구장,비,27.5,0
2021,10,01,금,삼성,한화,대구 삼성 라이온즈 파크,맑음,28.9,5966
2021,10,01,금,KIA,키움히어로즈,광주-기아 챔피언스 필드,맑음,28.4,855
2021,10,01,금,NC,SSG,창원NC파크,맑음,27.9,1374
2021,09,30,목,LG,두산,서울 잠실 야구장,맑음,25.9,0
2021,09,30,목,롯데,KT,부산 사직 야구장,비,25.4,1151
2021,09,30,목,삼성,한화,대구 삼성 라이온즈 파크,비,27,2676
2021,09,30,목,NC,SSG,창원NC파크,비,27.3,796
2021,09,30,목,KIA,키움히어로즈,광주-기아 챔피언스 필드,비,32.4,543
2021,09,29,수,NC,KIA,창원NC파크,비,25.7,447
2021,09,29,수,NC,KIA,창원NC파크,비,25.7,0
2021,09,29,수,LG,롯데,서울 잠실 야구장,비,21.4,0
2021,09,29,수,삼성,SSG,대구 삼성 라이온즈 파크,비,27.3,0
2021,09,29,수,KT,두산,수원케이티위즈파크,비,22.7,0
2021,09,29,수,한화,키움히어로즈,대전 한화생명 이글스파크,비,23.7,0
2021,09,28,화,LG,롯데,서울 잠실 야구장,비,24.4,0
2021,09,28,화,삼성,SSG,대구 삼성 라이온즈 파크,흐림,26,2389
2021,09,28,화,NC,KIA,창원NC파크,구름많음,25.1,893
2021,09,28,화,KT,두산,수원케이티위즈파크,비,25.3,0
2021,09,28,화,한화,키움히어로즈,대전 한화생명 이글스파크,비,25.8,919
2021,09,26,일,두산,한화,서울 잠실 야구장,구름많음,27.3,0
2021,09,26,일,삼성,NC,대구 삼성 라이온즈 파크,흐림,24.9,5739
2021,09,26,일,KT,LG,수원케이티위즈파크,구름많음,27.3,0
2021,09,26,일,KIA,SSG,광주-기아 챔피언스 필드,흐림,26.5,1809
2021,09,26,일,키움히어로즈,롯데,서울고척스카이돔,구름많음,27.3,0
2021,09,25,토,두산,한화,서울 잠실 야구장,흐림,23.1,0
2021,09,25,토,삼성,NC,대구 삼성 라이온즈 파크,비,23.6,6428
2021,09,25,토,KT,LG,수원케이티위즈파크,흐림,24.2,0
2021,09,25,토,KIA,SSG,광주-기아 챔피언스 필드,구름많음,27,1925
2021,09,25,토,키움히어로즈,롯데,서울고척스카이돔,흐림,23.1,0
2021,09,24,금,SSG,롯데,인천SSG 랜더스필드,맑음,26.4,0
2021,09,24,금,SSG,롯데,인천SSG 랜더스필드,맑음,26.4,0
2021,09,24,금,LG,삼성,서울 잠실 야구장,맑음,26.9,0
2021,09,24,금,KT,한화,수원케이티위즈파크,맑음,27.2,0
2021,09,24,금,KIA,두산,광주-기아 챔피언스 필드,구름조금,27.1,883
2021,09,24,금,키움히어로즈,NC,서울고척스카이돔,맑음,26.9,0
2021,09,23,목,LG,삼성,서울 잠실 야구장,구름조금,25.9,0
2021,09,23,목,SSG,롯데,인천SSG 랜더스필드,구름조금,25,0
2021,09,23,목,KT,한화,수원케이티위즈파크,구름조금,24.8,0
2021,09,23,목,KIA,두산,광주-기아 챔피언스 필드,구름조금,26.6,840
2021,09,23,목,키움히어로즈,NC,서울고척스카이돔,구름조금,25.9,0
2021,09,22,수,한화,LG,대전 한화생명 이글스파크,비,27.8,2585
2021,09,22,수,KIA,KT,광주-기아 챔피언스 필드,비,29,1437
2021,09,22,수,롯데,삼성,부산 사직 야구장,비,27.3,5058
2021,09,22,수,SSG,키움히어로즈,인천SSG 랜더스필드,비,23.3,0
2021,09,22,수,두산,NC,서울 잠실 야구장,비,24.3,0
2021,09,21,화,두산,NC,서울 잠실 야구장,비,26.2,0
2021,09,21,화,SSG,키움히어로즈,인천SSG 랜더스필드,비,24.8,0
2021,09,21,화,롯데,삼성,부산 사직 야구장,비,25,2333
2021,09,21,화,KIA,KT,광주-기아 챔피언스 필드,비,26,1484
2021,09,21,화,한화,LG,대전 한화생명 이글스파크,비,26.2,2187
2021,09,19,일,한화,롯데,대전 한화생명 이글스파크,맑음,28.2,2307
2021,09,19,일,키움히어로즈,두산,서울고척스카이돔,구름많음,27.8,0
2021,09,19,일,NC,KT,창원NC파크,구름조금,27.4,2286
2021,09,19,일,SSG,삼성,인천SSG 랜더스필드,구름많음,27.6,0
2021,09,19,일,LG,KIA,서울 잠실 야구장,구름많음,27.8,0
2021,09,18,토,LG,KIA,서울 잠실 야구장,맑음,29.8,0
2021,09,18,토,SSG,삼성,인천SSG 랜더스필드,맑음,27.6,0
2021,09,18,토,NC,KT,창원NC파크,구름조금,27.7,2208
2021,09,18,토,키움히어로즈,두산,서울고척스카이돔,맑음,29.8,0
2021,09,18,토,한화,롯데,대전 한화생명 이글스파크,맑음,28.5,2112
2021,09,17,금,NC,LG,창원NC파크,비,21.7,850
2021,09,17,금,두산,SSG,서울 잠실 야구장,구름조금,28.2,0
2021,09,17,금,삼성,KIA,대구 삼성 라이온즈 파크,비,22.6,2570
2021,09,17,금,NC,LG,창원NC파크,비,21.7,0
2021,09,17,금,KT,롯데,수원케이티위즈파크,구름조금,27.8,0
2021,09,17,금,키움히어로즈,한화,서울고척스카이돔,구름조금,28.2,0
2021,09,16,목,두산,SSG,서울 잠실 야구장,구름조금,27.3,0
2021,09,16,목,삼성,KIA,대구 삼성 라이온즈 파크,구름많음,25.8,1710
2021,09,16,목,NC,LG,창원NC파크,비,25.5,690
2021,09,16,목,KT,롯데,수원케이티위즈파크,구름조금,27.5,0
2021,09,16,목,키움히어로즈,한화,서울고척스카이돔,구름조금,27.3,0
2021,09,15,수,KIA,롯데,광주-기아 챔피언스 필드,구름조금,29.3,389
2021,09,15,수,KIA,롯데,광주-기아 챔피언스 필드,구름조금,29.3,618
2021,09,15,수,두산,KT,서울 잠실 야구장,맑음,28.9,0
2021,09,15,수,SSG,한화,인천SSG 랜더스필드,맑음,28.5,0
2021,09,15,수,삼성,LG,대구 삼성 라이온즈 파크,구름조금,26.7,2214
2021,09,15,수,NC,키움히어로즈,창원NC파크,구름조금,27.9,728
2021,09,14,화,두산,KT,서울 잠실 야구장,맑음,29.5,0
2021,09,14,화,SSG,한화,인천SSG 랜더스필드,맑음,29,0
2021,09,14,화,삼성,LG,대구 삼성 라이온즈 파크,흐림,24.5,2163
2021,09,14,화,NC,키움히어로즈,창원NC파크,비,22.7,516
2021,09,14,화,KIA,롯데,광주-기아 챔피언스 필드,비,25.6,533
2021,09,12,일,두산,LG,서울 잠실 야구장,맑음,29.8,0
2021,09,12,일,롯데,키움히어로즈,부산 사직 야구장,흐림,28.8,2558
2021,09,12,일,KT,SSG,수원케이티위즈파크,구름조금,29.9,0
2021,09,12,일,KIA,NC,광주-기아 챔피언스 필드,구름많음,30.1,1170
2021,09,12,일,한화,삼성,대전 한화생명 이글스파크,구름많음,29.4,1954
2021,09,12,일,두산,LG,서울 잠실 야구장,맑음,29.8,0
2021,09,12,일,롯데,키움히어로즈,부산 사직 야구장,흐림,28.8,1942
2021,09,12,일,KT,SSG,수원케이티위즈파크,구름조금,29.9,0
2021,09,12,일,KIA,NC,광주-기아 챔피언스 필드,구름많음,30.1,975
2021,09,12,일,한화,삼성,대전 한화생명 이글스파크,구름많음,29.4,1400
2021,09,11,토,두산,LG,서울 잠실 야구장,맑음,29.4,0
2021,09,11,토,롯데,키움히어로즈,부산 사직 야구장,맑음,28.4,3031
2021,09,11,토,KT,SSG,수원케이티위즈파크,맑음,29.7,0
2021,09,11,토,KIA,NC,광주-기아 챔피언스 필드,구름조금,30.3,1178
2021,09,11,토,한화,삼성,대전 한화생명 이글스파크,맑음,30.8,2428
2021,09,10,금,NC,두산,창원NC파크,흐림,25.2,966
2021,09,10,금,키움히어로즈,KIA,서울고척스카이돔,구름조금,28.9,0
2021,09,10,금,삼성,KT,대구 삼성 라이온즈 파크,구름많음,26.3,2873
2021,09,10,금,롯데,SSG,부산 사직 야구장,비,24.5,1550
2021,09,10,금,LG,한화,서울 잠실 야구장,구름조금,28.9,0
2021,09,09,목,LG,한화,서울 잠실 야구장,구름많음,29.1,0
2021,09,09,목,롯데,SSG,부산 사직 야구장,구름많음,27.6,1390
